User_ID,Session_ID,Timestamp,Event,Device,Region,Channel,Product_category,Revenue
USR01724,SESS536e3d61,2026-03-15 05:51:02,Browse,Mobile,West,Organic,Home,0.0
USR01724,SESS536e3d61,2026-03-15 05:53:02,Add to Cart,Mobile,West,Organic,Home,0.0
USR01724,SESS536e3d61,2026-03-15 05:56:02,Checkout,Mobile,West,Organic,Home,0.0
USR01724,SESS536e3d61,2026-03-15 05:59:02,Purchase,Mobile,West,Organic,Home,628.59
USR01725,SESS66bf89ac,2026-04-06 22:11:02,Browse,Mobile,North,Email,Beauty,0.0
USR01725,SESS66bf89ac,2026-04-06 22:14:02,Add to Cart,Mobile,North,Email,Beauty,0.0
USR01725,SESS66bf89ac,2026-04-06 22:19:02,Checkout,Mobile,North,Email,Beauty,0.0
USR01725,SESS66bf89ac,2026-04-06 22:24:02,Purchase,Mobile,North,Email,Beauty,395.59
USR01726,SESSe1544976,2026-04-04 17:28:32,Browse,Laptop,East,Google Ads,Beauty,0.0
USR01727,SESS1b28bb66,2026-04-02 09:10:16,Browse,Laptop,South,Email,Electronics,0.0
USR01728,SESSf0a9eb2c,2026-03-21 15:30:55,Browse,Laptop,East,Social Media,Sports,0.0
USR01728,SESSf0a9eb2c,2026-03-21 15:35:55,Add to Cart,Laptop,East,Social Media,Sports,0.0
USR01728,SESSf0a9eb2c,2026-03-21 15:37:55,Checkout,Laptop,East,Social Media,Sports,0.0
USR01728,SESSf0a9eb2c,2026-03-21 15:40:55,Purchase,Laptop,East,Social Media,Sports,1744.33
USR01729,SESS4777787c,2026-04-07 15:29:28,Browse,Mobile,East,Social Media,Electronics,0.0
USR01729,SESS4777787c,2026-04-07 15:31:28,Add to Cart,Mobile,East,Social Media,Electronics,0.0
USR01729,SESS4777787c,2026-04-07 15:33:28,Checkout,Mobile,East,Social Media,Electronics,0.0
USR01729,SESS4777787c,2026-04-07 15:37:28,Purchase,Mobile,East,Social Media,Electronics,975.11
USR01730,SESS86fe79a2,2026-04-05 15:33:37,Browse,Mobile,West,Organic,Home,0.0
USR01730,SESS86fe79a2,2026-04-05 15:37:37,Add to Cart,Mobile,West,Organic,Home,0.0
USR01730,SESS86fe79a2,2026-04-05 15:40:37,Checkout,Mobile,West,Organic,Home,0.0
USR01730,SESS86fe79a2,2026-04-05 15:43:37,Purchase,Mobile,West,Organic,Home,1195.82
USR01731,SESSc2dff6c2,2026-03-30 05:24:59,Browse,Mobile,East,Organic,Home,0.0
USR01731,SESSc2dff6c2,2026-03-30 05:27:59,Add to Cart,Mobile,East,Organic,Home,0.0
USR01731,SESSc2dff6c2,2026-03-30 05:29:59,Checkout,Mobile,East,Organic,Home,0.0
USR01731,SESSc2dff6c2,2026-03-30 05:33:59,Purchase,Mobile,East,Organic,Home,1064.01
USR01732,SESS12087e00,2026-04-03 17:42:26,Browse,Desktop,East,Social Media,Electronics,0.0
USR01732,SESS12087e00,2026-04-03 17:47:26,Add to Cart,Desktop,East,Social Media,Electronics,0.0
USR01733,SESSe89ec4ca,2026-04-06 15:09:53,Browse,Mobile,South,Email,Beauty,0.0
USR01734,SESS19b6652d,2026-03-31 11:35:58,Browse,Desktop,North,Organic,Electronics,0.0
USR01734,SESS19b6652d,2026-03-31 11:39:58,Add to Cart,Desktop,North,Organic,Electronics,0.0
USR01735,SESS0bbb1ff7,2026-03-30 15:41:52,Browse,Desktop,East,Organic,Beauty,0.0
USR01736,SESSbfe8e9de,2026-04-06 23:05:35,Browse,Mobile,South,Social Media,Electronics,0.0
USR01736,SESSbfe8e9de,2026-04-06 23:09:35,Add to Cart,Mobile,South,Social Media,Electronics,0.0
USR01736,SESSbfe8e9de,2026-04-06 23:13:35,Checkout,Mobile,South,Social Media,Electronics,0.0
USR01737,SESSc7c8dd7a,2026-03-22 21:03:39,Browse,Desktop,South,Organic,Fashion,0.0
USR01738,SESS89a5ebd5,2026-03-23 03:27:28,Browse,Desktop,South,Organic,Electronics,0.0
USR01738,SESS89a5ebd5,2026-03-23 03:32:28,Add to Cart,Desktop,South,Organic,Electronics,0.0
USR01738,SESS89a5ebd5,2026-03-23 03:34:28,Checkout,Desktop,South,Organic,Electronics,0.0
USR01738,SESS89a5ebd5,2026-03-23 03:36:28,Purchase,Desktop,South,Organic,Electronics,1981.06
USR01739,SESS70249379,2026-03-17 22:06:14,Browse,Desktop,South,Email,Beauty,0.0
USR01739,SESS70249379,2026-03-17 22:08:14,Add to Cart,Desktop,South,Email,Beauty,0.0
USR01739,SESS70249379,2026-03-17 22:13:14,Checkout,Desktop,South,Email,Beauty,0.0
USR01739,SESS70249379,2026-03-17 22:16:14,Purchase,Desktop,South,Email,Beauty,601.47
USR01740,SESS36144c85,2026-04-02 05:50:55,Browse,Laptop,East,Google Ads,Beauty,0.0
USR01740,SESS36144c85,2026-04-02 05:52:55,Add to Cart,Laptop,East,Google Ads,Beauty,0.0
USR01740,SESS36144c85,2026-04-02 05:57:55,Checkout,Laptop,East,Google Ads,Beauty,0.0
USR01740,SESS36144c85,2026-04-02 06:02:55,Purchase,Laptop,East,Google Ads,Beauty,1846.24
USR01741,SESSfdae6aec,2026-04-09 03:22:51,Browse,Mobile,North,Email,Sports,0.0
USR01741,SESSfdae6aec,2026-04-09 03:26:51,Add to Cart,Mobile,North,Email,Sports,0.0
USR01742,SESS584d414f,2026-03-11 08:39:34,Browse,Desktop,West,Google Ads,Fashion,0.0
USR01742,SESS584d414f,2026-03-11 08:41:34,Add to Cart,Desktop,West,Google Ads,Fashion,0.0
USR01743,SESS8c6183f1,2026-04-05 11:10:45,Browse,Desktop,North,Organic,Sports,0.0
USR01743,SESS8c6183f1,2026-04-05 11:13:45,Add to Cart,Desktop,North,Organic,Sports,0.0
USR01743,SESS8c6183f1,2026-04-05 11:15:45,Checkout,Desktop,North,Organic,Sports,0.0
USR01743,SESS8c6183f1,2026-04-05 11:20:45,Purchase,Desktop,North,Organic,Sports,801.19
USR01744,SESS5d7ce3ec,2026-03-22 03:57:35,Browse,Laptop,West,Organic,Home,0.0
USR01745,SESS1c317351,2026-03-20 03:01:28,Browse,Mobile,South,Organic,Beauty,0.0
USR01746,SESS06c5c291,2026-03-16 06:07:01,Browse,Desktop,North,Google Ads,Home,0.0
USR01747,SESS17a727ac,2026-03-18 01:28:22,Browse,Laptop,South,Google Ads,Beauty,0.0
USR01747,SESS17a727ac,2026-03-18 01:32:22,Add to Cart,Laptop,South,Google Ads,Beauty,0.0
USR01747,SESS17a727ac,2026-03-18 01:37:22,Checkout,Laptop,South,Google Ads,Beauty,0.0
USR01747,SESS17a727ac,2026-03-18 01:42:22,Purchase,Laptop,South,Google Ads,Beauty,1680.44
USR01748,SESScd268001,2026-03-28 14:21:31,Browse,Laptop,South,Email,Beauty,0.0
USR01748,SESScd268001,2026-03-28 14:25:31,Add to Cart,Laptop,South,Email,Beauty,0.0
USR01748,SESScd268001,2026-03-28 14:29:31,Checkout,Laptop,South,Email,Beauty,0.0
USR01748,SESScd268001,2026-03-28 14:31:31,Purchase,Laptop,South,Email,Beauty,998.08
USR01749,SESSd6601da6,2026-04-07 03:45:24,Browse,Desktop,North,Social Media,Electronics,0.0
USR01750,SESSf5b0bcc8,2026-04-08 07:48:38,Browse,Desktop,East,Email,Fashion,0.0
USR01751,SESS8c182a4d,2026-03-19 18:56:58,Browse,Laptop,West,Google Ads,Beauty,0.0
USR01752,SESSdf9ca22a,2026-03-16 02:35:05,Browse,Desktop,West,Organic,Fashion,0.0
USR01753,SESS7314e07a,2026-03-15 18:52:08,Browse,Desktop,West,Social Media,Sports,0.0
USR01753,SESS7314e07a,2026-03-15 18:56:08,Add to Cart,Desktop,West,Social Media,Sports,0.0
USR01754,SESS12c9e726,2026-04-07 04:16:20,Browse,Desktop,East,Organic,Fashion,0.0
USR01754,SESS12c9e726,2026-04-07 04:20:20,Add to Cart,Desktop,East,Organic,Fashion,0.0
USR01754,SESS12c9e726,2026-04-07 04:24:20,Checkout,Desktop,East,Organic,Fashion,0.0
USR01754,SESS12c9e726,2026-04-07 04:28:20,Purchase,Desktop,East,Organic,Fashion,1066.03
USR01755,SESS6fabd8ae,2026-04-02 16:17:03,Browse,Mobile,South,Email,Beauty,0.0
USR01755,SESS6fabd8ae,2026-04-02 16:21:03,Add to Cart,Mobile,South,Email,Beauty,0.0
USR01755,SESS6fabd8ae,2026-04-02 16:26:03,Checkout,Mobile,South,Email,Beauty,0.0
USR01756,SESSe73bea52,2026-03-17 10:31:03,Browse,Desktop,North,Email,Home,0.0
USR01757,SESS7f2d1417,2026-03-25 03:02:16,Browse,Laptop,North,Email,Home,0.0
USR01758,SESS3d104404,2026-03-18 11:30:30,Browse,Desktop,South,Google Ads,Sports,0.0
USR01758,SESS3d104404,2026-03-18 11:33:30,Add to Cart,Desktop,South,Google Ads,Sports,0.0
USR01758,SESS3d104404,2026-03-18 11:38:30,Checkout,Desktop,South,Google Ads,Sports,0.0
USR01758,SESS3d104404,2026-03-18 11:41:30,Purchase,Desktop,South,Google Ads,Sports,877.59
USR01759,SESSd894fd8b,2026-03-21 20:17:13,Browse,Mobile,East,Organic,Fashion,0.0
USR01760,SESScf2611b4,2026-03-14 02:43:39,Browse,Laptop,North,Email,Electronics,0.0
USR01760,SESScf2611b4,2026-03-14 02:48:39,Add to Cart,Laptop,North,Email,Electronics,0.0
USR01760,SESScf2611b4,2026-03-14 02:50:39,Checkout,Laptop,North,Email,Electronics,0.0
USR01760,SESScf2611b4,2026-03-14 02:52:39,Purchase,Laptop,North,Email,Electronics,1458.32
USR01761,SESS682c27f0,2026-04-08 05:46:14,Browse,Mobile,North,Social Media,Beauty,0.0
USR01762,SESS3efc9e84,2026-03-24 19:25:14,Browse,Laptop,South,Social Media,Home,0.0
USR01763,SESSd91ade31,2026-03-17 04:38:16,Browse,Desktop,North,Social Media,Beauty,0.0
USR01763,SESSd91ade31,2026-03-17 04:41:16,Add to Cart,Desktop,North,Social Media,Beauty,0.0
USR01763,SESSd91ade31,2026-03-17 04:45:16,Checkout,Desktop,North,Social Media,Beauty,0.0
USR01763,SESSd91ade31,2026-03-17 04:50:16,Purchase,Desktop,North,Social Media,Beauty,845.8
USR01764,SESSf01bd7c9,2026-03-26 15:42:02,Browse,Laptop,East,Google Ads,Fashion,0.0
USR01764,SESSf01bd7c9,2026-03-26 15:47:02,Add to Cart,Laptop,East,Google Ads,Fashion,0.0
USR01764,SESSf01bd7c9,2026-03-26 15:50:02,Checkout,Laptop,East,Google Ads,Fashion,0.0
USR01765,SESS17dc0913,2026-03-27 17:32:35,Browse,Laptop,South,Social Media,Beauty,0.0
USR01765,SESS17dc0913,2026-03-27 17:35:35,Add to Cart,Laptop,South,Social Media,Beauty,0.0
USR01766,SESSfad2c6a2,2026-04-02 01:38:06,Browse,Mobile,West,Social Media,Fashion,0.0
USR01767,SESS332f8ad1,2026-04-01 04:05:10,Browse,Desktop,South,Email,Home,0.0
USR01767,SESS332f8ad1,2026-04-01 04:09:10,Add to Cart,Desktop,South,Email,Home,0.0
USR01767,SESS332f8ad1,2026-04-01 04:12:10,Checkout,Desktop,South,Email,Home,0.0
USR01768,SESSfbf47109,2026-03-12 11:46:05,Browse,Desktop,West,Organic,Sports,0.0
USR01768,SESSfbf47109,2026-03-12 11:49:05,Add to Cart,Desktop,West,Organic,Sports,0.0
USR01768,SESSfbf47109,2026-03-12 11:53:05,Checkout,Desktop,West,Organic,Sports,0.0
USR01769,SESScea95b44,2026-03-20 09:44:12,Browse,Desktop,North,Email,Electronics,0.0
USR01769,SESScea95b44,2026-03-20 09:49:12,Add to Cart,Desktop,North,Email,Electronics,0.0
USR01770,SESS5b9a21dc,2026-03-26 19:16:05,Browse,Desktop,North,Social Media,Sports,0.0
USR01770,SESS5b9a21dc,2026-03-26 19:18:05,Add to Cart,Desktop,North,Social Media,Sports,0.0
USR01771,SESS93e52123,2026-03-25 03:12:23,Browse,Desktop,South,Google Ads,Home,0.0
USR01771,SESS93e52123,2026-03-25 03:14:23,Add to Cart,Desktop,South,Google Ads,Home,0.0
USR01771,SESS93e52123,2026-03-25 03:17:23,Checkout,Desktop,South,Google Ads,Home,0.0
USR01771,SESS93e52123,2026-03-25 03:21:23,Purchase,Desktop,South,Google Ads,Home,1583.17
USR01772,SESS53fa9edf,2026-04-02 15:00:22,Browse,Mobile,North,Google Ads,Fashion,0.0
USR01772,SESS53fa9edf,2026-04-02 15:05:22,Add to Cart,Mobile,North,Google Ads,Fashion,0.0
USR01772,SESS53fa9edf,2026-04-02 15:07:22,Checkout,Mobile,North,Google Ads,Fashion,0.0
USR01773,SESS57035e2c,2026-03-21 21:13:48,Browse,Laptop,East,Organic,Sports,0.0
USR01773,SESS57035e2c,2026-03-21 21:17:48,Add to Cart,Laptop,East,Organic,Sports,0.0
USR01773,SESS57035e2c,2026-03-21 21:20:48,Checkout,Laptop,East,Organic,Sports,0.0
USR01774,SESS1b1534ea,2026-04-08 17:24:16,Browse,Mobile,West,Social Media,Electronics,0.0
USR01775,SESSa48d610d,2026-03-14 16:37:36,Browse,Desktop,West,Organic,Sports,0.0
USR01776,SESSddffa277,2026-04-01 22:09:56,Browse,Laptop,South,Organic,Electronics,0.0
USR01776,SESSddffa277,2026-04-01 22:13:56,Add to Cart,Laptop,South,Organic,Electronics,0.0
USR01776,SESSddffa277,2026-04-01 22:18:56,Checkout,Laptop,South,Organic,Electronics,0.0
USR01777,SESSa8fedc72,2026-03-21 16:48:22,Browse,Laptop,East,Organic,Home,0.0
USR01778,SESS4f9521b3,2026-03-14 23:12:14,Browse,Laptop,South,Social Media,Fashion,0.0
USR01778,SESS4f9521b3,2026-03-14 23:17:14,Add to Cart,Laptop,South,Social Media,Fashion,0.0
USR01779,SESSfd02776a,2026-03-20 09:25:31,Browse,Desktop,South,Social Media,Beauty,0.0
USR01779,SESSfd02776a,2026-03-20 09:27:31,Add to Cart,Desktop,South,Social Media,Beauty,0.0
USR01779,SESSfd02776a,2026-03-20 09:29:31,Checkout,Desktop,South,Social Media,Beauty,0.0
USR01779,SESSfd02776a,2026-03-20 09:34:31,Purchase,Desktop,South,Social Media,Beauty,1499.64
USR01780,SESS387e4e8c,2026-03-30 17:54:37,Browse,Desktop,North,Organic,Electronics,0.0
USR01781,SESS82db464a,2026-03-20 13:02:45,Browse,Laptop,West,Email,Home,0.0
USR01782,SESS9d4f4e2d,2026-03-13 08:43:41,Browse,Mobile,East,Google Ads,Beauty,0.0
USR01783,SESS803b7b41,2026-03-15 23:24:02,Browse,Desktop,East,Email,Sports,0.0
USR01783,SESS803b7b41,2026-03-15 23:28:02,Add to Cart,Desktop,East,Email,Sports,0.0
USR01783,SESS803b7b41,2026-03-15 23:32:02,Checkout,Desktop,East,Email,Sports,0.0
USR01784,SESS7e623331,2026-03-15 01:20:27,Browse,Mobile,North,Email,Home,0.0
USR01784,SESS7e623331,2026-03-15 01:25:27,Add to Cart,Mobile,North,Email,Home,0.0
USR01785,SESScf40d868,2026-03-17 16:13:27,Browse,Laptop,West,Social Media,Home,0.0
USR01785,SESScf40d868,2026-03-17 16:15:27,Add to Cart,Laptop,West,Social Media,Home,0.0
USR01785,SESScf40d868,2026-03-17 16:19:27,Checkout,Laptop,West,Social Media,Home,0.0
USR01786,SESSed1a7cd5,2026-03-29 01:17:10,Browse,Mobile,West,Google Ads,Electronics,0.0
USR01786,SESSed1a7cd5,2026-03-29 01:22:10,Add to Cart,Mobile,West,Google Ads,Electronics,0.0
USR01786,SESSed1a7cd5,2026-03-29 01:27:10,Checkout,Mobile,West,Google Ads,Electronics,0.0
USR01786,SESSed1a7cd5,2026-03-29 01:29:10,Purchase,Mobile,West,Google Ads,Electronics,1312.01
USR01787,SESS24fa0779,2026-03-27 09:14:02,Browse,Laptop,North,Email,Beauty,0.0
USR01787,SESS24fa0779,2026-03-27 09:16:02,Add to Cart,Laptop,North,Email,Beauty,0.0
USR01787,SESS24fa0779,2026-03-27 09:19:02,Checkout,Laptop,North,Email,Beauty,0.0
USR01787,SESS24fa0779,2026-03-27 09:24:02,Purchase,Laptop,North,Email,Beauty,797.63
USR01788,SESS766fc4a0,2026-04-05 06:37:54,Browse,Desktop,North,Email,Beauty,0.0
USR01788,SESS766fc4a0,2026-04-05 06:40:54,Add to Cart,Desktop,North,Email,Beauty,0.0
USR01788,SESS766fc4a0,2026-04-05 06:45:54,Checkout,Desktop,North,Email,Beauty,0.0
USR01788,SESS766fc4a0,2026-04-05 06:50:54,Purchase,Desktop,North,Email,Beauty,646.73
USR01789,SESS0d0cfebf,2026-03-27 09:49:05,Browse,Desktop,East,Organic,Beauty,0.0
USR01790,SESSc5a5dfaa,2026-04-09 11:12:30,Browse,Laptop,West,Social Media,Electronics,0.0
USR01790,SESSc5a5dfaa,2026-04-09 11:14:30,Add to Cart,Laptop,West,Social Media,Electronics,0.0
USR01790,SESSc5a5dfaa,2026-04-09 11:18:30,Checkout,Laptop,West,Social Media,Electronics,0.0
USR01790,SESSc5a5dfaa,2026-04-09 11:22:30,Purchase,Laptop,West,Social Media,Electronics,275.24
USR01791,SESS7f82689f,2026-03-16 18:21:19,Browse,Desktop,North,Social Media,Sports,0.0
USR01791,SESS7f82689f,2026-03-16 18:24:19,Add to Cart,Desktop,North,Social Media,Sports,0.0
USR01791,SESS7f82689f,2026-03-16 18:26:19,Checkout,Desktop,North,Social Media,Sports,0.0
USR01791,SESS7f82689f,2026-03-16 18:29:19,Purchase,Desktop,North,Social Media,Sports,1684.81
USR01792,SESS1a55e3f3,2026-03-27 17:46:36,Browse,Laptop,East,Organic,Sports,0.0
USR01792,SESS1a55e3f3,2026-03-27 17:48:36,Add to Cart,Laptop,East,Organic,Sports,0.0
USR01793,SESS21a68c8a,2026-03-13 04:47:04,Browse,Desktop,East,Social Media,Sports,0.0
USR01793,SESS21a68c8a,2026-03-13 04:49:04,Add to Cart,Desktop,East,Social Media,Sports,0.0
USR01794,SESS11ad868f,2026-03-16 21:02:55,Browse,Mobile,North,Email,Beauty,0.0
USR01794,SESS11ad868f,2026-03-16 21:05:55,Add to Cart,Mobile,North,Email,Beauty,0.0
USR01794,SESS11ad868f,2026-03-16 21:09:55,Checkout,Mobile,North,Email,Beauty,0.0
USR01794,SESS11ad868f,2026-03-16 21:14:55,Purchase,Mobile,North,Email,Beauty,1002.53
USR01795,SESSfa424bab,2026-03-30 18:37:46,Browse,Mobile,East,Social Media,Beauty,0.0
USR01795,SESSfa424bab,2026-03-30 18:39:46,Add to Cart,Mobile,East,Social Media,Beauty,0.0
USR01795,SESSfa424bab,2026-03-30 18:43:46,Checkout,Mobile,East,Social Media,Beauty,0.0
USR01796,SESS58510c8e,2026-03-24 19:17:09,Browse,Mobile,West,Email,Home,0.0
USR01797,SESS66626cf2,2026-03-19 16:27:25,Browse,Desktop,North,Organic,Fashion,0.0
USR01797,SESS66626cf2,2026-03-19 16:32:25,Add to Cart,Desktop,North,Organic,Fashion,0.0
USR01797,SESS66626cf2,2026-03-19 16:36:25,Checkout,Desktop,North,Organic,Fashion,0.0
USR01798,SESS4d2fcf36,2026-03-29 13:29:28,Browse,Mobile,North,Email,Beauty,0.0
USR01798,SESS4d2fcf36,2026-03-29 13:34:28,Add to Cart,Mobile,North,Email,Beauty,0.0
USR01799,SESS88549a71,2026-03-13 10:29:26,Browse,Laptop,South,Google Ads,Beauty,0.0
USR01799,SESS88549a71,2026-03-13 10:32:26,Add to Cart,Laptop,South,Google Ads,Beauty,0.0
USR01799,SESS88549a71,2026-03-13 10:35:26,Checkout,Laptop,South,Google Ads,Beauty,0.0
USR01800,SESS1b348400,2026-03-19 12:43:59,Browse,Laptop,East,Social Media,Beauty,0.0
USR01800,SESS1b348400,2026-03-19 12:46:59,Add to Cart,Laptop,East,Social Media,Beauty,0.0
USR01801,SESS6fbe4f17,2026-03-12 08:35:35,Browse,Mobile,South,Email,Sports,0.0
USR01801,SESS6fbe4f17,2026-03-12 08:39:35,Add to Cart,Mobile,South,Email,Sports,0.0
USR01801,SESS6fbe4f17,2026-03-12 08:41:35,Checkout,Mobile,South,Email,Sports,0.0
USR01801,SESS6fbe4f17,2026-03-12 08:44:35,Purchase,Mobile,South,Email,Sports,1539.1
USR01802,SESS84fbc272,2026-03-13 22:32:19,Browse,Desktop,East,Email,Sports,0.0
USR01802,SESS84fbc272,2026-03-13 22:34:19,Add to Cart,Desktop,East,Email,Sports,0.0
USR01802,SESS84fbc272,2026-03-13 22:38:19,Checkout,Desktop,East,Email,Sports,0.0
USR01802,SESS84fbc272,2026-03-13 22:42:19,Purchase,Desktop,East,Email,Sports,1052.84
USR01803,SESSa395fb02,2026-03-27 08:49:58,Browse,Laptop,West,Social Media,Beauty,0.0
USR01803,SESSa395fb02,2026-03-27 08:54:58,Add to Cart,Laptop,West,Social Media,Beauty,0.0
USR01803,SESSa395fb02,2026-03-27 08:57:58,Checkout,Laptop,West,Social Media,Beauty,0.0
USR01804,SESS99b38f08,2026-03-12 23:26:25,Browse,Desktop,East,Google Ads,Sports,0.0
USR01804,SESS99b38f08,2026-03-12 23:29:25,Add to Cart,Desktop,East,Google Ads,Sports,0.0
USR01805,SESS901654f2,2026-04-02 16:58:53,Browse,Desktop,East,Google Ads,Electronics,0.0
USR01805,SESS901654f2,2026-04-02 17:00:53,Add to Cart,Desktop,East,Google Ads,Electronics,0.0
USR01805,SESS901654f2,2026-04-02 17:04:53,Checkout,Desktop,East,Google Ads,Electronics,0.0
USR01805,SESS901654f2,2026-04-02 17:07:53,Purchase,Desktop,East,Google Ads,Electronics,309.66
USR01806,SESSa25ad59d,2026-04-05 12:28:53,Browse,Mobile,North,Google Ads,Home,0.0
USR01806,SESSa25ad59d,2026-04-05 12:32:53,Add to Cart,Mobile,North,Google Ads,Home,0.0
USR01806,SESSa25ad59d,2026-04-05 12:35:53,Checkout,Mobile,North,Google Ads,Home,0.0
USR01806,SESSa25ad59d,2026-04-05 12:40:53,Purchase,Mobile,North,Google Ads,Home,1131.52
USR01807,SESS1222e1b3,2026-04-08 15:12:34,Browse,Laptop,South,Email,Fashion,0.0
USR01807,SESS1222e1b3,2026-04-08 15:15:34,Add to Cart,Laptop,South,Email,Fashion,0.0
USR01807,SESS1222e1b3,2026-04-08 15:20:34,Checkout,Laptop,South,Email,Fashion,0.0
USR01808,SESS7f67f690,2026-03-14 06:32:15,Browse,Desktop,East,Google Ads,Sports,0.0
USR01808,SESS7f67f690,2026-03-14 06:35:15,Add to Cart,Desktop,East,Google Ads,Sports,0.0
USR01808,SESS7f67f690,2026-03-14 06:39:15,Checkout,Desktop,East,Google Ads,Sports,0.0
USR01808,SESS7f67f690,2026-03-14 06:41:15,Purchase,Desktop,East,Google Ads,Sports,1803.03
USR01809,SESSba814706,2026-03-13 18:39:23,Browse,Desktop,South,Organic,Beauty,0.0
USR01810,SESS17147c7a,2026-03-12 09:57:03,Browse,Desktop,South,Google Ads,Fashion,0.0
USR01810,SESS17147c7a,2026-03-12 10:02:03,Add to Cart,Desktop,South,Google Ads,Fashion,0.0
USR01810,SESS17147c7a,2026-03-12 10:04:03,Checkout,Desktop,South,Google Ads,Fashion,0.0
USR01811,SESSe3eb129b,2026-03-29 21:05:45,Browse,Laptop,South,Email,Fashion,0.0
USR01811,SESSe3eb129b,2026-03-29 21:07:45,Add to Cart,Laptop,South,Email,Fashion,0.0
USR01812,SESSe7694457,2026-03-29 19:55:59,Browse,Desktop,West,Email,Home,0.0
USR01812,SESSe7694457,2026-03-29 19:59:59,Add to Cart,Desktop,West,Email,Home,0.0
USR01812,SESSe7694457,2026-03-29 20:01:59,Checkout,Desktop,West,Email,Home,0.0
USR01812,SESSe7694457,2026-03-29 20:03:59,Purchase,Desktop,West,Email,Home,670.08
USR01813,SESSc8ce193b,2026-03-25 06:41:24,Browse,Desktop,East,Email,Sports,0.0
USR01813,SESSc8ce193b,2026-03-25 06:45:24,Add to Cart,Desktop,East,Email,Sports,0.0
USR01813,SESSc8ce193b,2026-03-25 06:48:24,Checkout,Desktop,East,Email,Sports,0.0
USR01813,SESSc8ce193b,2026-03-25 06:53:24,Purchase,Desktop,East,Email,Sports,1261.15
USR01814,SESSbee19fc8,2026-03-28 00:24:08,Browse,Laptop,North,Organic,Beauty,0.0
USR01814,SESSbee19fc8,2026-03-28 00:28:08,Add to Cart,Laptop,North,Organic,Beauty,0.0
USR01815,SESS4bdbe0a6,2026-03-27 14:58:00,Browse,Mobile,South,Email,Electronics,0.0
USR01815,SESS4bdbe0a6,2026-03-27 15:01:00,Add to Cart,Mobile,South,Email,Electronics,0.0
USR01815,SESS4bdbe0a6,2026-03-27 15:05:00,Checkout,Mobile,South,Email,Electronics,0.0
USR01815,SESS4bdbe0a6,2026-03-27 15:07:00,Purchase,Mobile,South,Email,Electronics,238.86
USR01816,SESSd4b97779,2026-03-17 18:57:46,Browse,Laptop,South,Email,Home,0.0
USR01816,SESSd4b97779,2026-03-17 18:59:46,Add to Cart,Laptop,South,Email,Home,0.0
USR01816,SESSd4b97779,2026-03-17 19:01:46,Checkout,Laptop,South,Email,Home,0.0
USR01816,SESSd4b97779,2026-03-17 19:04:46,Purchase,Laptop,South,Email,Home,459.16
USR01817,SESSb4ec6370,2026-04-02 23:46:24,Browse,Desktop,South,Email,Home,0.0
USR01818,SESSa4849b64,2026-03-17 00:45:29,Browse,Laptop,East,Organic,Fashion,0.0
USR01818,SESSa4849b64,2026-03-17 00:49:29,Add to Cart,Laptop,East,Organic,Fashion,0.0
USR01818,SESSa4849b64,2026-03-17 00:51:29,Checkout,Laptop,East,Organic,Fashion,0.0
USR01819,SESS078236d9,2026-04-07 12:53:52,Browse,Mobile,East,Google Ads,Fashion,0.0
USR01819,SESS078236d9,2026-04-07 12:55:52,Add to Cart,Mobile,East,Google Ads,Fashion,0.0
USR01820,SESS32af5530,2026-03-19 15:20:53,Browse,Desktop,West,Organic,Electronics,0.0
USR01820,SESS32af5530,2026-03-19 15:23:53,Add to Cart,Desktop,West,Organic,Electronics,0.0
USR01821,SESSf6c7b5d1,2026-04-01 07:24:03,Browse,Desktop,South,Google Ads,Fashion,0.0
USR01821,SESSf6c7b5d1,2026-04-01 07:26:03,Add to Cart,Desktop,South,Google Ads,Fashion,0.0
USR01821,SESSf6c7b5d1,2026-04-01 07:31:03,Checkout,Desktop,South,Google Ads,Fashion,0.0
USR01822,SESS24488832,2026-04-01 04:13:35,Browse,Laptop,East,Email,Sports,0.0
USR01823,SESS19c0ce8e,2026-03-19 14:27:07,Browse,Laptop,South,Email,Beauty,0.0
USR01824,SESS488acdff,2026-03-17 02:56:24,Browse,Laptop,West,Organic,Electronics,0.0
USR01824,SESS488acdff,2026-03-17 02:59:24,Add to Cart,Laptop,West,Organic,Electronics,0.0
USR01825,SESS03951188,2026-04-06 22:22:01,Browse,Laptop,North,Organic,Beauty,0.0
USR01826,SESSbc1781cb,2026-04-05 02:49:48,Browse,Desktop,West,Google Ads,Sports,0.0
USR01826,SESSbc1781cb,2026-04-05 02:52:48,Add to Cart,Desktop,West,Google Ads,Sports,0.0
USR01826,SESSbc1781cb,2026-04-05 02:55:48,Checkout,Desktop,West,Google Ads,Sports,0.0
USR01826,SESSbc1781cb,2026-04-05 02:57:48,Purchase,Desktop,West,Google Ads,Sports,367.02
USR01827,SESSfd1eeac4,2026-04-04 13:27:52,Browse,Desktop,South,Google Ads,Beauty,0.0
USR01827,SESSfd1eeac4,2026-04-04 13:30:52,Add to Cart,Desktop,South,Google Ads,Beauty,0.0
USR01827,SESSfd1eeac4,2026-04-04 13:34:52,Checkout,Desktop,South,Google Ads,Beauty,0.0
USR01827,SESSfd1eeac4,2026-04-04 13:39:52,Purchase,Desktop,South,Google Ads,Beauty,1690.25
